week_start_date,industry,naics_code,lower_bound,median,upper_bound
1/5/2022,Gasoline Stations,447,7.4,12.7,18.1
1/12/2022,Gasoline Stations,447,11.5,17.4,23.4
1/19/2022,Gasoline Stations,447,18.4,24,30.1
1/26/2022,Gasoline Stations,447,22.1,28.3,34.3
2/2/2022,Gasoline Stations,447,2.2,7.5,13.2
2/9/2022,Gasoline Stations,447,21.9,28.5,35.3
2/16/2022,Gasoline Stations,447,14.9,20.9,27.7
2/23/2022,Gasoline Stations,447,20.2,26.9,33.9
3/2/2022,Gasoline Stations,447,28.9,35.6,42.8
3/9/2022,Gasoline Stations,447,24.6,30.9,38
3/16/2022,Gasoline Stations,447,29.4,36,42.7
3/23/2022,Gasoline Stations,447,30.2,36.8,44.4
3/30/2022,Gasoline Stations,447,26.3,32.5,39.7
4/6/2022,Gasoline Stations,447,22,28.5,35.4
4/13/2022,Gasoline Stations,447,15.2,21.2,27.8
4/20/2022,Gasoline Stations,447,25,31.5,38.7
4/27/2022,Gasoline Stations,447,27,33.3,40.5
5/4/2022,Gasoline Stations,447,25,31.5,39.2
5/11/2022,Gasoline Stations,447,29.6,36.4,43.6
5/18/2022,Gasoline Stations,447,32.5,40,47.1
5/25/2022,Gasoline Stations,447,34.2,41,48.3
6/1/2022,Gasoline Stations,447,37.5,44.9,52.4
6/8/2022,Gasoline Stations,447,39.3,46.2,54.3
6/15/2022,Gasoline Stations,447,40.9,48.5,56.7
6/22/2022,Gasoline Stations,447,38.6,45.4,53.1
6/29/2022,Gasoline Stations,447,29.2,35.8,43.3
7/6/2022,Gasoline Stations,447,31.4,38.5,45.7
7/13/2022,Gasoline Stations,447,29.6,36.5,44.1
7/20/2022,Gasoline Stations,447,27.9,34.4,41.6
7/27/2022,Gasoline Stations,447,26,32.3,39.2
8/3/2022,Gasoline Stations,447,24.9,31.1,37.7
8/10/2022,Gasoline Stations,447,20.2,27.1,33.9
8/17/2022,Gasoline Stations,447,16.8,23.2,30.1
8/24/2022,Gasoline Stations,447,17.2,23.7,30.6
8/31/2022,Gasoline Stations,447,16.6,22.9,29.8
9/7/2022,Gasoline Stations,447,12.6,18.6,24.8
9/14/2022,Gasoline Stations,447,7.4,13.4,19.5
9/21/2022,Gasoline Stations,447,15.1,21.2,27.7
9/28/2022,Gasoline Stations,447,7.2,12.9,18.7
10/5/2022,Gasoline Stations,447,18.8,25,31.9
10/12/2022,Gasoline Stations,447,18.6,25.2,31.7
10/19/2022,Gasoline Stations,447,16,22.3,28.7
10/26/2022,Gasoline Stations,447,16,22.5,28.9
11/2/2022,Gasoline Stations,447,18.3,24.8,31.8
11/9/2022,Gasoline Stations,447,16.2,22.7,28.9
11/16/2022,Gasoline Stations,447,17.5,24.3,30.5
11/23/2022,Gasoline Stations,447,7.7,13.7,20.2
11/30/2022,Gasoline Stations,447,6.3,11.4,17.1
12/7/2022,Gasoline Stations,447,12.8,19.1,24.8
12/14/2022,Gasoline Stations,447,13.9,19.5,25.6
12/21/2022,Gasoline Stations,447,5.5,11.6,17.4
12/28/2022,Gasoline Stations,447,4,9.5,15.2
1/4/2023,Gasoline Stations,447,18.6,24.3,30.3
1/11/2023,Gasoline Stations,447,21.4,28.1,34.9
1/18/2023,Gasoline Stations,447,23,29.4,35.9
1/25/2023,Gasoline Stations,447,24.2,30.8,37.5
2/1/2023,Gasoline Stations,447,20.6,27.3,33.7
2/8/2023,Gasoline Stations,447,19.5,25.9,32.2
2/15/2023,Gasoline Stations,447,15,21.1,27.8
2/22/2023,Gasoline Stations,447,21.2,27.8,34.6
3/1/2023,Gasoline Stations,447,8,16,25
2/5/2020,Clothing and Clothing Accessories Stores,448,-12.9,-4.8,5.1
2/12/2020,Clothing and Clothing Accessories Stores,448,-0.5,10.2,21.3
2/19/2020,Clothing and Clothing Accessories Stores,448,-18.9,-10.5,-0.9
2/26/2020,Clothing and Clothing Accessories Stores,448,-4.6,5.3,15.5
3/4/2020,Clothing and Clothing Accessories Stores,448,-13.8,-5.4,4.1
3/11/2020,Clothing and Clothing Accessories Stores,448,-39.9,-33.9,-26.4
3/18/2020,Clothing and Clothing Accessories Stores,448,-75.3,-72.8,-70.2
3/25/2020,Clothing and Clothing Accessories Stores,448,-80.7,-78.9,-76.8
4/1/2020,Clothing and Clothing Accessories Stores,448,-78.4,-76.2,-73.8
4/8/2020,Clothing and Clothing Accessories Stores,448,-77.6,-75.3,-72.7
4/15/2020,Clothing and Clothing Accessories Stores,448,-68.2,-64.9,-61.2
4/22/2020,Clothing and Clothing Accessories Stores,448,-67.7,-64.8,-60.9
4/29/2020,Clothing and Clothing Accessories Stores,448,-61.3,-57.4,-53.2
5/6/2020,Clothing and Clothing Accessories Stores,448,-56.9,-52.6,-47.8
5/13/2020,Clothing and Clothing Accessories Stores,448,-53.2,-48.4,-42.8
5/20/2020,Clothing and Clothing Accessories Stores,448,-47,-41.3,-34.9
5/27/2020,Clothing and Clothing Accessories Stores,448,-45.5,-40.2,-34.5
6/3/2020,Clothing and Clothing Accessories Stores,448,-34.5,-28.1,-20.6
6/10/2020,Clothing and Clothing Accessories Stores,448,-21.4,-13.4,-3.9
6/17/2020,Clothing and Clothing Accessories Stores,448,-16.3,-8,2.2
6/24/2020,Clothing and Clothing Accessories Stores,448,-16.6,-8.3,1.2
7/1/2020,Clothing and Clothing Accessories Stores,448,-15.8,-7.2,2
7/8/2020,Clothing and Clothing Accessories Stores,448,-25.4,-17.7,-9.3
7/15/2020,Clothing and Clothing Accessories Stores,448,-21.8,-13.5,-4.8
7/22/2020,Clothing and Clothing Accessories Stores,448,-17.2,-8.2,1.7
7/29/2020,Clothing and Clothing Accessories Stores,448,-18.2,-10,-0.7
8/5/2020,Clothing and Clothing Accessories Stores,448,-22.9,-15.2,-6.8
8/12/2020,Clothing and Clothing Accessories Stores,448,-23,-15.6,-6.7
8/19/2020,Clothing and Clothing Accessories Stores,448,-25,-16.8,-8.5
8/26/2020,Clothing and Clothing Accessories Stores,448,-23.3,-15.1,-6.8
9/2/2020,Clothing and Clothing Accessories Stores,448,-19.3,-10.6,-0.9
9/9/2020,Clothing and Clothing Accessories Stores,448,-17.7,-9.1,-0.1
9/16/2020,Clothing and Clothing Accessories Stores,448,-12.8,-3.4,6.7
9/23/2020,Clothing and Clothing Accessories Stores,448,-14.8,-5.8,4.1
9/30/2020,Clothing and Clothing Accessories Stores,448,-16.6,-8,1
10/7/2020,Clothing and Clothing Accessories Stores,448,-23.6,-14.9,-6.1
10/14/2020,Clothing and Clothing Accessories Stores,448,-24.2,-16.1,-7.4
10/21/2020,Clothing and Clothing Accessories Stores,448,-22.4,-13.8,-5.3
10/28/2020,Clothing and Clothing Accessories Stores,448,-28.3,-21,-13.1
11/4/2020,Clothing and Clothing Accessories Stores,448,-35,-28.3,-20.9
11/11/2020,Clothing and Clothing Accessories Stores,448,-25.9,-18.3,-10.2
11/18/2020,Clothing and Clothing Accessories Stores,448,-17.8,-9.6,-1
11/25/2020,Clothing and Clothing Accessories Stores,448,6.9,18.5,30.9
12/2/2020,Clothing and Clothing Accessories Stores,448,-30.7,-23.6,-15.4
12/9/2020,Clothing and Clothing Accessories Stores,448,-15.8,-7.7,2
12/16/2020,Clothing and Clothing Accessories Stores,448,2.8,13.5,24.6
12/23/2020,Clothing and Clothing Accessories Stores,448,-24.6,-15.8,-6.4
12/30/2020,Clothing and Clothing Accessories Stores,448,-24.8,-17.5,-9.2
1/6/2021,Clothing and Clothing Accessories Stores,448,-17.1,-9,-0.1
1/13/2021,Clothing and Clothing Accessories Stores,448,-15.7,-7.3,1.9
1/20/2021,Clothing and Clothing Accessories Stores,448,-15.2,-6.8,3.4
1/27/2021,Clothing and Clothing Accessories Stores,448,-20.4,-13.2,-4.9
2/3/2021,Clothing and Clothing Accessories Stores,448,-22.2,-14.3,-5.6
2/10/2021,Clothing and Clothing Accessories Stores,448,-14.1,-4.4,5.4
2/17/2021,Clothing and Clothing Accessories Stores,448,-31.4,-24.3,-16.7
2/24/2021,Clothing and Clothing Accessories Stores,448,-18.6,-10.1,-1.1
3/3/2021,Clothing and Clothing Accessories Stores,448,-15.3,-7,2.7
3/10/2021,Clothing and Clothing Accessories Stores,448,0.6,11.1,22.3
3/17/2021,Clothing and Clothing Accessories Stores,448,21.8,33.1,46.5
3/24/2021,Clothing and Clothing Accessories Stores,448,3.2,14.2,26.3
3/31/2021,Clothing and Clothing Accessories Stores,448,0.7,10.4,21.9
4/7/2021,Clothing and Clothing Accessories Stores,448,5.7,16.2,28
4/14/2021,Clothing and Clothing Accessories Stores,448,1.8,13.2,24.7
4/21/2021,Clothing and Clothing Accessories Stores,448,3,13.3,24.6
4/28/2021,Clothing and Clothing Accessories Stores,448,4.8,14.9,25.8
5/5/2021,Clothing and Clothing Accessories Stores,448,10.1,20.8,32.2
5/12/2021,Clothing and Clothing Accessories Stores,448,-6.4,3.4,13.2
5/19/2021,Clothing and Clothing Accessories Stores,448,-5.2,4.2,15.2
5/26/2021,Clothing and Clothing Accessories Stores,448,-1.9,8.1,19.4
6/2/2021,Clothing and Clothing Accessories Stores,448,5.1,14.5,25.8
6/9/2021,Clothing and Clothing Accessories Stores,448,6.4,17.4,29
6/16/2021,Clothing and Clothing Accessories Stores,448,10.1,20.7,32.7
6/23/2021,Clothing and Clothing Accessories Stores,448,-0.3,10.1,21.1
6/30/2021,Clothing and Clothing Accessories Stores,448,6.7,18.1,29.3
7/7/2021,Clothing and Clothing Accessories Stores,448,-0.1,10,21.7
7/14/2021,Clothing and Clothing Accessories Stores,448,7,17.2,31.1
7/21/2021,Clothing and Clothing Accessories Stores,448,6.6,18,31.1
7/28/2021,Clothing and Clothing Accessories Stores,448,7.1,17.2,28.4
8/4/2021,Clothing and Clothing Accessories Stores,448,6.2,17.2,30.4
8/11/2021,Clothing and Clothing Accessories Stores,448,6.5,17.1,28.7
8/18/2021,Clothing and Clothing Accessories Stores,448,0.6,11.4,23.1
8/25/2021,Clothing and Clothing Accessories Stores,448,-2.9,7.2,18.8
9/1/2021,Clothing and Clothing Accessories Stores,448,5.4,16.5,28.7
9/8/2021,Clothing and Clothing Accessories Stores,448,-2.7,7.4,18.1
9/15/2021,Clothing and Clothing Accessories Stores,448,5.3,15.8,27.6
9/22/2021,Clothing and Clothing Accessories Stores,448,3.6,14.3,26.3
9/29/2021,Clothing and Clothing Accessories Stores,448,2.2,12.7,24.7
10/6/2021,Clothing and Clothing Accessories Stores,448,-1.1,9.1,21.4
10/13/2021,Clothing and Clothing Accessories Stores,448,4.6,15.1,27.1
10/20/2021,Clothing and Clothing Accessories Stores,448,4.2,14.7,26.8
10/27/2021,Clothing and Clothing Accessories Stores,448,-6.3,3.6,13.5
11/3/2021,Clothing and Clothing Accessories Stores,448,-8,0.8,10.9
11/10/2021,Clothing and Clothing Accessories Stores,448,-6.3,3.6,14.1
11/17/2021,Clothing and Clothing Accessories Stores,448,2,12.4,23.7
11/24/2021,Clothing and Clothing Accessories Stores,448,26.8,40.5,55.6
12/1/2021,Clothing and Clothing Accessories Stores,448,-20.9,-12.6,-3.4
12/8/2021,Clothing and Clothing Accessories Stores,448,-0.1,10.8,22.2
12/15/2021,Clothing and Clothing Accessories Stores,448,28.3,42.5,57.3
12/22/2021,Clothing and Clothing Accessories Stores,448,7.9,20.2,34.6
12/29/2021,Clothing and Clothing Accessories Stores,448,-24.8,-17.7,-9.4
1/5/2022,Clothing and Clothing Accessories Stores,448,-12,-3.3,6.9
1/12/2022,Clothing and Clothing Accessories Stores,448,-5.9,3.1,13.2
1/19/2022,Clothing and Clothing Accessories Stores,448,-5.1,4.2,15.2
1/26/2022,Clothing and Clothing Accessories Stores,448,-4.4,5.3,15.3
2/2/2022,Clothing and Clothing Accessories Stores,448,-16.4,-7.8,2.3
2/9/2022,Clothing and Clothing Accessories Stores,448,11.4,23.4,35.4
2/16/2022,Clothing and Clothing Accessories Stores,448,-3,7.5,18.4
2/23/2022,Clothing and Clothing Accessories Stores,448,6.4,16.7,28.4
3/2/2022,Clothing and Clothing Accessories Stores,448,-0.1,9.1,21
3/9/2022,Clothing and Clothing Accessories Stores,448,3.9,14.5,25
3/16/2022,Clothing and Clothing Accessories Stores,448,7.5,18.1,30.3
3/23/2022,Clothing and Clothing Accessories Stores,448,1.4,11.7,22.4
3/30/2022,Clothing and Clothing Accessories Stores,448,5.5,15.3,27.1
4/6/2022,Clothing and Clothing Accessories Stores,448,7.1,18.3,30.9
4/13/2022,Clothing and Clothing Accessories Stores,448,-2.2,8,19.2
4/20/2022,Clothing and Clothing Accessories Stores,448,3.7,13.8,26.1
4/27/2022,Clothing and Clothing Accessories Stores,448,6.3,17.4,29
5/4/2022,Clothing and Clothing Accessories Stores,448,5.7,16.5,27.7
5/11/2022,Clothing and Clothing Accessories Stores,448,-3.9,6.3,16.3
5/18/2022,Clothing and Clothing Accessories Stores,448,-4.2,4.8,16.5
5/25/2022,Clothing and Clothing Accessories Stores,448,-3.6,5.9,17.2
6/1/2022,Clothing and Clothing Accessories Stores,448,-3,7.4,18.1
6/8/2022,Clothing and Clothing Accessories Stores,448,-1.7,8,19.6
6/15/2022,Clothing and Clothing Accessories Stores,448,7.7,18.9,31
6/22/2022,Clothing and Clothing Accessories Stores,448,-4,5.3,15.8
6/29/2022,Clothing and Clothing Accessories Stores,448,-3.8,6,16.7
7/6/2022,Clothing and Clothing Accessories Stores,448,-5.9,4,14.8
7/13/2022,Clothing and Clothing Accessories Stores,448,-2.6,7.3,18.8
7/20/2022,Clothing and Clothing Accessories Stores,448,1,11.4,22.8
7/27/2022,Clothing and Clothing Accessories Stores,448,4.5,15,25.9
8/3/2022,Clothing and Clothing Accessories Stores,448,8.4,19.3,31
8/10/2022,Clothing and Clothing Accessories Stores,448,7.1,18.1,30.9
8/17/2022,Clothing and Clothing Accessories Stores,448,2.6,12.9,24.7
8/24/2022,Clothing and Clothing Accessories Stores,448,0.8,10.7,22.9
8/31/2022,Clothing and Clothing Accessories Stores,448,6.5,18.2,30.5
9/7/2022,Clothing and Clothing Accessories Stores,448,-1.5,8.7,19.7
9/14/2022,Clothing and Clothing Accessories Stores,448,-5.9,3.6,14
9/21/2022,Clothing and Clothing Accessories Stores,448,1.2,11.7,23.5
9/28/2022,Clothing and Clothing Accessories Stores,448,-1.2,9.1,19.8
10/5/2022,Clothing and Clothing Accessories Stores,448,-2.7,7.1,18.6
10/12/2022,Clothing and Clothing Accessories Stores,448,-4,6.1,16.8
10/19/2022,Clothing and Clothing Accessories Stores,448,-3.6,6.9,18.4
10/26/2022,Clothing and Clothing Accessories Stores,448,-7.8,1.5,11.9
11/2/2022,Clothing and Clothing Accessories Stores,448,-18.6,-10.4,-1
11/9/2022,Clothing and Clothing Accessories Stores,448,-10.9,-1.8,8
11/16/2022,Clothing and Clothing Accessories Stores,448,-2.3,8.1,19.6
11/23/2022,Clothing and Clothing Accessories Stores,448,27,40.9,56.4
11/30/2022,Clothing and Clothing Accessories Stores,448,-22.5,-14.4,-5.4
12/7/2022,Clothing and Clothing Accessories Stores,448,-5.3,4.3,15.4
12/14/2022,Clothing and Clothing Accessories Stores,448,21,35,49.4
12/21/2022,Clothing and Clothing Accessories Stores,448,14.3,26.1,39.2
12/28/2022,Clothing and Clothing Accessories Stores,448,-19.5,-11.1,-2
1/4/2023,Clothing and Clothing Accessories Stores,448,-8,0.9,10.6
1/11/2023,Clothing and Clothing Accessories Stores,448,-2,8.3,18.5
1/18/2023,Clothing and Clothing Accessories Stores,448,-3.9,5,16
1/25/2023,Clothing and Clothing Accessories Stores,448,-1.7,8.5,19.3
2/1/2023,Clothing and Clothing Accessories Stores,448,-11.1,-2.9,7.9
2/8/2023,Clothing and Clothing Accessories Stores,448,9.5,20.8,33.2
2/15/2023,Clothing and Clothing Accessories Stores,448,-1,8.1,19
2/22/2023,Clothing and Clothing Accessories Stores,448,5.2,15.3,27.5
3/1/2023,Clothing and Clothing Accessories Stores,448,-13.4,-0.6,14.7
2/5/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-17.8,-9.4,-0.8
2/12/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-4.6,4.6,14.6
2/19/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-10.1,-2.6,6.9
2/26/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,0.2,10.3,20.2
3/4/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-8.8,-0.5,9
3/11/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,15.6,26.3,38.8
3/18/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-13,-5,4.2
3/25/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-45.6,-40.4,-34.9
4/1/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-38.9,-32.7,-26.2
4/8/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-41,-35.4,-28.7
4/15/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-15.2,-7.4,1.5
4/22/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-20.9,-13.1,-5.2
4/29/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-5.2,3.7,14
5/6/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-3.9,5.7,15.9
5/13/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,12.6,23.1,35.6
5/20/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,17,28.9,41
5/27/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,20.8,32,44.7
6/3/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,26,37.8,52.5
6/10/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,31.3,43.4,56.9
6/17/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,35.5,47.5,61.9
6/24/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,22.6,33.9,46.9
7/1/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,25.7,37.5,51.1
7/8/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,5.4,15.6,25.9
7/15/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,13.8,25,37.1
7/22/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,17.3,29.1,40.9
7/29/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,14.8,25.7,37.5
8/5/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,10.9,21.1,32.3
8/12/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,12.1,22.1,33.6
8/19/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,8,18.5,29.2
8/26/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,10.6,21.1,31.8
9/2/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,16.7,27.7,39.4
9/9/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,13.1,24.2,35.4
9/16/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,17.7,28.4,40.5
9/23/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,16.3,26.9,39.3
9/30/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,19.5,30.4,42.8
10/7/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,11.1,20.8,32.1
10/14/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,11.8,22.2,33.9
10/21/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,15.1,25.1,36
10/28/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,8.1,18.3,29
11/4/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,-1.2,8.8,19.2
11/11/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,9.1,19.3,30.5
11/18/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,21.4,33.1,45.5
11/25/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,44.5,59.6,74
12/2/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,0.7,9.8,20.5
12/9/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,16.2,26.3,37.2
12/16/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,34.3,46.7,60.4
12/23/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,6.2,16.1,27.3
12/30/2020,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,17.9,28.4,40.7
1/6/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,31.7,43.7,55.7
1/13/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,29.2,40.8,53.3
1/20/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,22.3,33.7,45.6
1/27/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,13.5,23.6,34.4
2/3/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,4,13.5,24.6
2/10/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,6.5,16.2,27.1
2/17/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,2.6,12,22.9
2/24/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,14.8,25.3,36.9
3/3/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,12.4,23,34.8
3/10/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,34,45.9,59.6
3/17/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,52,66.2,82.5
3/24/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,36.2,49.3,62.6
3/31/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,32.6,45.2,59.8
4/7/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,37.5,50.7,65.1
4/14/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,32.2,45.3,59
4/21/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,25.3,36.9,49.3
4/28/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,24.3,35.8,48.5
5/5/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,18.1,28.4,40.5
5/12/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,20.5,32.3,44.6
5/19/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,22.5,33.7,44.3
5/26/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,31.3,44.2,59.3
6/2/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,23.1,33.6,46.6
6/9/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,26.6,39.3,52
6/16/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,36.8,49.9,64.4
6/23/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,17.3,28.3,40.5
6/30/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,24.6,36,48.9
7/7/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,17,28.8,40.7
7/14/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,21.8,32.9,45.8
7/21/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,18.9,29.2,41.4
7/28/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,16.8,27.9,39.6
8/4/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,14,24.4,36.7
8/11/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,15.1,25.5,37.6
8/18/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,19.3,30.2,43.5
8/25/2021,"Sporting Goods, Hobby, Musical Instr, and Book Stores",451,14.5,24.1,35.9
